case,concept:name,entity,time:timestamp,value
0_10,to-exec-High-W_Call incomplete files,activity,2016-10-23 00:00:00+00:00,668.0
0_10,to-exec-High-O_Accepted,activity,2016-10-23 00:00:00+00:00,223.0
0_10,to-exec-High-W_Call after offers,activity,2016-10-23 00:00:00+00:00,1656.0
0_10,to-exec-High-W_Complete application,activity,2016-10-23 00:00:00+00:00,701.0
0_10,to-exec-High-O_Create Offer,activity,2016-10-23 00:00:00+00:00,233.0
0_10,to-exec-High-A_Create Application,activity,2016-10-23 00:00:00+00:00,149.0
0_10,to-exec-High-A_Pending,activity,2016-10-23 00:00:00+00:00,196.0
0_10,to-exec-High-O_Created,activity,2016-10-23 00:00:00+00:00,170.0
0_10,to-exec-High-W_Validate application,activity,2016-10-23 00:00:00+00:00,714.0
0_10,to-exec-High-A_Accepted,activity,2016-10-23 00:00:00+00:00,230.0
0_10,to-exec-High-A_Concept,activity,2016-10-23 00:00:00+00:00,158.0
0_10,do-High-User_1,resource,2016-10-23 00:00:00+00:00,499.0
0_10,do-High-User_100,resource,2016-10-23 00:00:00+00:00,141.0
0_10,do-High-User_49,resource,2016-10-23 00:00:00+00:00,329.0
0_10,do-High-User_121,resource,2016-10-23 00:00:00+00:00,194.0
0_10,do-High-User_61,resource,2016-10-23 00:00:00+00:00,226.0
0_10,do-High-User_42,resource,2016-10-23 00:00:00+00:00,200.0
0_10,do-High-User_40,resource,2016-10-23 00:00:00+00:00,311.0
0_10,do-High-User_79,resource,2016-10-23 00:00:00+00:00,176.0
0_10,do-High-User_28,resource,2016-10-23 00:00:00+00:00,136.0
0_10,do-High-User_113,resource,2016-10-23 00:00:00+00:00,143.0
0_10,do-High-User_68,resource,2016-10-23 00:00:00+00:00,162.0
0_10,todo-High-User_1,resource,2016-10-23 00:00:00+00:00,380.0
0_10,todo-High-User_63,resource,2016-10-23 00:00:00+00:00,30.0
0_10,todo-High-User_121,resource,2016-10-23 00:00:00+00:00,54.0
0_10,todo-High-User_131,resource,2016-10-23 00:00:00+00:00,51.0
0_10,todo-High-User_80,resource,2016-10-23 00:00:00+00:00,38.0
0_10,todo-High-User_3,resource,2016-10-23 00:00:00+00:00,49.0
0_10,todo-High-User_5,resource,2016-10-23 00:00:00+00:00,58.0
0_10,todo-High-User_26,resource,2016-10-23 00:00:00+00:00,63.0
0_10,todo-High-User_123,resource,2016-10-23 00:00:00+00:00,79.0
0_10,todo-High-User_40,resource,2016-10-23 00:00:00+00:00,38.0
0_10,todo-High-User_27,resource,2016-10-23 00:00:00+00:00,64.0
0_10,todo-High-User_41,resource,2016-10-23 00:00:00+00:00,33.0
0_10,todo-High-User_119,resource,2016-10-23 00:00:00+00:00,52.0
0_10,busy-High-User_1,resource,2016-10-23 00:00:00+00:00,879.0
0_10,busy-High-User_129,resource,2016-10-23 00:00:00+00:00,121.0
0_10,busy-High-User_48,resource,2016-10-23 00:00:00+00:00,135.0
0_10,busy-High-User_100,resource,2016-10-23 00:00:00+00:00,147.0
0_10,busy-High-User_2,resource,2016-10-23 00:00:00+00:00,109.0
0_10,busy-High-User_66,resource,2016-10-23 00:00:00+00:00,99.0
0_10,busy-High-User_49,resource,2016-10-23 00:00:00+00:00,336.0
0_10,busy-High-User_15,resource,2016-10-23 00:00:00+00:00,101.0
0_10,busy-High-User_121,resource,2016-10-23 00:00:00+00:00,248.0
0_10,busy-High-User_83,resource,2016-10-23 00:00:00+00:00,97.0
0_10,busy-High-User_104,resource,2016-10-23 00:00:00+00:00,127.0
0_10,busy-High-User_61,resource,2016-10-23 00:00:00+00:00,247.0
0_10,busy-High-User_67,resource,2016-10-23 00:00:00+00:00,114.0
0_10,busy-High-User_123,resource,2016-10-23 00:00:00+00:00,177.0
0_10,busy-High-User_133,resource,2016-10-23 00:00:00+00:00,143.0
0_10,busy-High-User_60,resource,2016-10-23 00:00:00+00:00,110.0
0_10,busy-High-User_42,resource,2016-10-23 00:00:00+00:00,225.0
0_10,busy-High-User_40,resource,2016-10-23 00:00:00+00:00,349.0
0_10,busy-High-User_27,resource,2016-10-23 00:00:00+00:00,167.0
0_10,busy-High-User_79,resource,2016-10-23 00:00:00+00:00,183.0
0_10,busy-High-User_28,resource,2016-10-23 00:00:00+00:00,159.0
0_10,busy-High-User_112,resource,2016-10-23 00:00:00+00:00,141.0
0_10,busy-High-User_113,resource,2016-10-23 00:00:00+00:00,171.0
0_10,busy-High-User_68,resource,2016-10-23 00:00:00+00:00,163.0
0_10,"enter-High-(W_Complete application,W_Complete application)",segment,2016-10-23 00:00:00+00:00,220.0
0_10,"enter-High-(W_Validate application,W_Validate application)",segment,2016-10-23 00:00:00+00:00,332.0
0_10,"enter-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,310.0
0_10,"enter-High-(A_Pending,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,137.0
0_10,"enter-High-(W_Validate application,A_Validating)",segment,2016-10-23 00:00:00+00:00,132.0
0_10,"enter-High-(W_Call after offers,A_Complete)",segment,2016-10-23 00:00:00+00:00,124.0
0_10,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,689.0
0_10,"enter-High-(O_Created,O_Sent (mail and online))",segment,2016-10-23 00:00:00+00:00,139.0
0_10,"enter-High-(O_Sent (mail and online),W_Complete application)",segment,2016-10-23 00:00:00+00:00,120.0
0_10,"enter-High-(O_Accepted,A_Pending)",segment,2016-10-23 00:00:00+00:00,195.0
0_10,"enter-High-(W_Complete application,A_Concept)",segment,2016-10-23 00:00:00+00:00,138.0
0_10,"enter-High-(A_Accepted,O_Create Offer)",segment,2016-10-23 00:00:00+00:00,121.0
0_10,"enter-High-(W_Handle leads,W_Complete application)",segment,2016-10-23 00:00:00+00:00,97.0
0_10,"enter-High-(A_Complete,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,118.0
0_10,"enter-High-(O_Create Offer,O_Created)",segment,2016-10-23 00:00:00+00:00,169.0
0_10,"enter-High-(W_Handle leads,W_Handle leads)",segment,2016-10-23 00:00:00+00:00,122.0
0_10,"enter-High-(W_Complete application,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,124.0
0_10,"exit-High-(W_Complete application,W_Complete application)",segment,2016-10-23 00:00:00+00:00,222.0
0_10,"exit-High-(W_Validate application,W_Validate application)",segment,2016-10-23 00:00:00+00:00,330.0
0_10,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,331.0
0_10,"exit-High-(A_Pending,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,137.0
0_10,"exit-High-(W_Validate application,A_Validating)",segment,2016-10-23 00:00:00+00:00,132.0
0_10,"exit-High-(W_Call after offers,A_Complete)",segment,2016-10-23 00:00:00+00:00,124.0
0_10,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,709.0
0_10,"exit-High-(O_Created,O_Sent (mail and online))",segment,2016-10-23 00:00:00+00:00,138.0
0_10,"exit-High-(O_Sent (mail and online),W_Complete application)",segment,2016-10-23 00:00:00+00:00,120.0
0_10,"exit-High-(O_Accepted,A_Pending)",segment,2016-10-23 00:00:00+00:00,195.0
0_10,"exit-High-(W_Complete application,A_Concept)",segment,2016-10-23 00:00:00+00:00,138.0
0_10,"exit-High-(A_Accepted,O_Create Offer)",segment,2016-10-23 00:00:00+00:00,120.0
0_10,"exit-High-(W_Call incomplete files,O_Accepted)",segment,2016-10-23 00:00:00+00:00,136.0
0_10,"exit-High-(W_Handle leads,W_Complete application)",segment,2016-10-23 00:00:00+00:00,97.0
0_10,"exit-High-(A_Complete,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,118.0
0_10,"exit-High-(O_Create Offer,O_Created)",segment,2016-10-23 00:00:00+00:00,169.0
0_10,"exit-High-(W_Handle leads,W_Handle leads)",segment,2016-10-23 00:00:00+00:00,131.0
0_10,"exit-High-(W_Complete application,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,124.0
0_10,"cross-High-(W_Complete application,W_Complete application)",segment,2016-10-23 00:00:00+00:00,267.0
0_10,"cross-High-(A_Concept,W_Complete application)",segment,2016-10-23 00:00:00+00:00,151.0
0_10,"cross-High-(W_Validate application,W_Validate application)",segment,2016-10-23 00:00:00+00:00,378.0
0_10,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-10-23 00:00:00+00:00,396.0
0_10,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,409.0
0_10,"cross-High-(A_Concept,A_Accepted)",segment,2016-10-23 00:00:00+00:00,121.0
0_10,"cross-High-(A_Pending,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,137.0
0_10,"cross-High-(W_Validate application,A_Validating)",segment,2016-10-23 00:00:00+00:00,132.0
0_10,"cross-High-(W_Call after offers,A_Complete)",segment,2016-10-23 00:00:00+00:00,124.0
0_10,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,1346.0
0_10,"cross-High-(O_Created,O_Sent (mail and online))",segment,2016-10-23 00:00:00+00:00,139.0
0_10,"cross-High-(O_Sent (mail and online),W_Complete application)",segment,2016-10-23 00:00:00+00:00,120.0
0_10,"cross-High-(O_Accepted,A_Pending)",segment,2016-10-23 00:00:00+00:00,195.0
0_10,"cross-High-(W_Complete application,A_Concept)",segment,2016-10-23 00:00:00+00:00,138.0
0_10,"cross-High-(A_Accepted,O_Create Offer)",segment,2016-10-23 00:00:00+00:00,121.0
0_10,"cross-High-(W_Call incomplete files,O_Accepted)",segment,2016-10-23 00:00:00+00:00,137.0
0_10,"cross-High-(W_Complete application,A_Accepted)",segment,2016-10-23 00:00:00+00:00,108.0
0_10,"cross-High-(A_Complete,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,118.0
0_10,"cross-High-(O_Create Offer,O_Created)",segment,2016-10-23 00:00:00+00:00,169.0
0_10,"cross-High-(W_Handle leads,W_Handle leads)",segment,2016-10-23 00:00:00+00:00,133.0
0_10,"cross-High-(W_Complete application,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,124.0
0_10,"wt-High-(W_Call after offers,O_Cancelled)",segment,2016-10-23 00:00:00+00:00,765764.3103333315
0_10,"handover-High-(W_Complete application,W_Complete application)",segment,2016-10-23 00:00:00+00:00,2.111111111111111
0_10,"handover-High-(W_Call after offers,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,3.3333333333333335
0_10,"handover-High-(W_Validate application,O_Accepted)",segment,2016-10-23 00:00:00+00:00,2.5
0_10,"handover-High-(W_Call incomplete files,O_Accepted)",segment,2016-10-23 00:00:00+00:00,3.25
0_10,"workload-High-(W_Complete application,W_Complete application)",segment,2016-10-23 00:00:00+00:00,8.227272727272727
0_10,"workload-High-(O_Returned,W_Validate application)",segment,2016-10-23 00:00:00+00:00,10.666666666666666
0_10,"workload-High-(W_Validate application,W_Validate application)",segment,2016-10-23 00:00:00+00:00,11.19047619047619
0_10,"workload-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,9.4
0_10,"workload-High-(A_Pending,W_Call incomplete files)",segment,2016-10-23 00:00:00+00:00,17.125
0_10,"workload-High-(W_Validate application,A_Validating)",segment,2016-10-23 00:00:00+00:00,12.0
0_10,"workload-High-(A_Create Application,A_Submitted)",segment,2016-10-23 00:00:00+00:00,88.0
0_10,"workload-High-(W_Call after offers,W_Call after offers)",segment,2016-10-23 00:00:00+00:00,19.666666666666668
0_10,"workload-High-(O_Accepted,A_Pending)",segment,2016-10-23 00:00:00+00:00,15.0
0_10,"workload-High-(W_Call after offers,W_Validate application)",segment,2016-10-23 00:00:00+00:00,10.0
0_10,"workload-High-(A_Validating,O_Returned)",segment,2016-10-23 00:00:00+00:00,12.6
0_10,"workload-High-(W_Handle leads,W_Complete application)",segment,2016-10-23 00:00:00+00:00,10.777777777777779
0_10,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-10-23 00:00:00+00:00,88.0
0_10,"workload-High-(W_Handle leads,W_Handle leads)",segment,2016-10-23 00:00:00+00:00,8.333333333333334
0_10,exec-High-A_Complete,activity,2016-10-24 00:00:00+00:00,196.0
0_10,exec-High-O_Sent (mail and online),activity,2016-10-24 00:00:00+00:00,243.0
0_10,exec-High-W_Handle leads,activity,2016-10-24 00:00:00+00:00,179.0
0_10,exec-High-W_Call incomplete files,activity,2016-10-24 00:00:00+00:00,412.0
0_10,exec-High-W_Call after offers,activity,2016-10-24 00:00:00+00:00,940.0
0_10,exec-High-W_Complete application,activity,2016-10-24 00:00:00+00:00,626.0
0_10,exec-High-O_Create Offer,activity,2016-10-24 00:00:00+00:00,256.0
0_10,exec-High-O_Created,activity,2016-10-24 00:00:00+00:00,256.0
0_10,exec-High-W_Validate application,activity,2016-10-24 00:00:00+00:00,612.0
0_10,exec-High-A_Accepted,activity,2016-10-24 00:00:00+00:00,195.0
0_10,to-exec-High-A_Complete,activity,2016-10-24 00:00:00+00:00,197.0
0_10,to-exec-High-O_Sent (mail and online),activity,2016-10-24 00:00:00+00:00,246.0
0_10,to-exec-High-A_Cancelled,activity,2016-10-24 00:00:00+00:00,427.0
0_10,to-exec-High-W_Handle leads,activity,2016-10-24 00:00:00+00:00,181.0
0_10,to-exec-High-W_Call incomplete files,activity,2016-10-24 00:00:00+00:00,494.0
0_10,to-exec-High-W_Call after offers,activity,2016-10-24 00:00:00+00:00,1703.0
0_10,to-exec-High-A_Validating,activity,2016-10-24 00:00:00+00:00,136.0
0_10,to-exec-High-W_Complete application,activity,2016-10-24 00:00:00+00:00,735.0
0_10,to-exec-High-O_Create Offer,activity,2016-10-24 00:00:00+00:00,320.0
0_10,to-exec-High-O_Created,activity,2016-10-24 00:00:00+00:00,257.0
0_10,to-exec-High-W_Validate application,activity,2016-10-24 00:00:00+00:00,680.0
0_10,to-exec-High-A_Accepted,activity,2016-10-24 00:00:00+00:00,234.0
0_10,do-High-User_1,resource,2016-10-24 00:00:00+00:00,481.0
0_10,do-High-User_21,resource,2016-10-24 00:00:00+00:00,139.0
0_10,do-High-User_121,resource,2016-10-24 00:00:00+00:00,147.0
0_10,do-High-User_80,resource,2016-10-24 00:00:00+00:00,211.0
0_10,do-High-User_67,resource,2016-10-24 00:00:00+00:00,145.0
0_10,do-High-User_123,resource,2016-10-24 00:00:00+00:00,190.0
0_10,do-High-User_133,resource,2016-10-24 00:00:00+00:00,173.0
0_10,do-High-User_42,resource,2016-10-24 00:00:00+00:00,210.0
0_10,do-High-User_40,resource,2016-10-24 00:00:00+00:00,244.0
0_10,do-High-User_41,resource,2016-10-24 00:00:00+00:00,193.0
0_10,do-High-User_119,resource,2016-10-24 00:00:00+00:00,181.0
0_10,todo-High-User_118,resource,2016-10-24 00:00:00+00:00,37.0
0_10,todo-High-User_1,resource,2016-10-24 00:00:00+00:00,405.0
0_10,todo-High-User_63,resource,2016-10-24 00:00:00+00:00,31.0
0_10,todo-High-User_121,resource,2016-10-24 00:00:00+00:00,41.0
0_10,todo-High-User_131,resource,2016-10-24 00:00:00+00:00,69.0
0_10,todo-High-User_3,resource,2016-10-24 00:00:00+00:00,53.0
0_10,todo-High-User_5,resource,2016-10-24 00:00:00+00:00,32.0
0_10,todo-High-User_26,resource,2016-10-24 00:00:00+00:00,63.0
0_10,todo-High-User_46,resource,2016-10-24 00:00:00+00:00,30.0
0_10,todo-High-User_123,resource,2016-10-24 00:00:00+00:00,71.0
0_10,todo-High-User_27,resource,2016-10-24 00:00:00+00:00,67.0
0_10,todo-High-User_113,resource,2016-10-24 00:00:00+00:00,40.0
0_10,todo-High-User_35,resource,2016-10-24 00:00:00+00:00,133.0
0_10,todo-High-User_119,resource,2016-10-24 00:00:00+00:00,35.0
0_10,busy-High-User_58,resource,2016-10-24 00:00:00+00:00,112.0
0_10,busy-High-User_1,resource,2016-10-24 00:00:00+00:00,886.0
0_10,busy-High-User_24,resource,2016-10-24 00:00:00+00:00,132.0
0_10,busy-High-User_21,resource,2016-10-24 00:00:00+00:00,139.0
0_10,busy-High-User_100,resource,2016-10-24 00:00:00+00:00,112.0
0_10,busy-High-User_2,resource,2016-10-24 00:00:00+00:00,143.0
0_10,busy-High-User_66,resource,2016-10-24 00:00:00+00:00,96.0
0_10,busy-High-User_121,resource,2016-10-24 00:00:00+00:00,188.0
0_10,busy-High-User_80,resource,2016-10-24 00:00:00+00:00,226.0
0_10,busy-High-User_3,resource,2016-10-24 00:00:00+00:00,178.0
0_10,busy-High-User_10,resource,2016-10-24 00:00:00+00:00,105.0
0_10,busy-High-User_5,resource,2016-10-24 00:00:00+00:00,142.0
0_10,busy-High-User_26,resource,2016-10-24 00:00:00+00:00,167.0
0_10,busy-High-User_104,resource,2016-10-24 00:00:00+00:00,114.0
0_10,busy-High-User_61,resource,2016-10-24 00:00:00+00:00,117.0
0_10,busy-High-User_67,resource,2016-10-24 00:00:00+00:00,153.0
0_10,busy-High-User_123,resource,2016-10-24 00:00:00+00:00,261.0
0_10,busy-High-User_133,resource,2016-10-24 00:00:00+00:00,185.0
0_10,busy-High-User_60,resource,2016-10-24 00:00:00+00:00,101.0
0_10,busy-High-User_42,resource,2016-10-24 00:00:00+00:00,210.0
0_10,busy-High-User_40,resource,2016-10-24 00:00:00+00:00,245.0
0_10,busy-High-User_27,resource,2016-10-24 00:00:00+00:00,195.0
0_10,busy-High-User_79,resource,2016-10-24 00:00:00+00:00,111.0
0_10,busy-High-User_28,resource,2016-10-24 00:00:00+00:00,112.0
0_10,busy-High-User_35,resource,2016-10-24 00:00:00+00:00,133.0
0_10,busy-High-User_41,resource,2016-10-24 00:00:00+00:00,210.0
0_10,busy-High-User_119,resource,2016-10-24 00:00:00+00:00,216.0
0_10,"enter-High-(W_Complete application,W_Complete application)",segment,2016-10-24 00:00:00+00:00,217.0
0_10,"enter-High-(W_Validate application,W_Validate application)",segment,2016-10-24 00:00:00+00:00,303.0
0_10,"enter-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-24 00:00:00+00:00,279.0
0_10,"enter-High-(W_Validate application,A_Validating)",segment,2016-10-24 00:00:00+00:00,135.0
0_10,"enter-High-(W_Call after offers,A_Complete)",segment,2016-10-24 00:00:00+00:00,196.0
0_10,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,616.0
0_10,"enter-High-(O_Created,O_Sent (mail and online))",segment,2016-10-24 00:00:00+00:00,213.0
0_10,"enter-High-(O_Sent (mail and online),W_Complete application)",segment,2016-10-24 00:00:00+00:00,195.0
0_10,"enter-High-(W_Complete application,A_Concept)",segment,2016-10-24 00:00:00+00:00,113.0
0_10,"enter-High-(A_Accepted,O_Create Offer)",segment,2016-10-24 00:00:00+00:00,187.0
0_10,"enter-High-(A_Complete,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,187.0
0_10,"enter-High-(O_Create Offer,O_Created)",segment,2016-10-24 00:00:00+00:00,256.0
0_10,"enter-High-(W_Handle leads,W_Handle leads)",segment,2016-10-24 00:00:00+00:00,95.0
0_10,"enter-High-(W_Complete application,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,196.0
0_10,"exit-High-(W_Complete application,W_Complete application)",segment,2016-10-24 00:00:00+00:00,222.0
0_10,"exit-High-(W_Validate application,W_Validate application)",segment,2016-10-24 00:00:00+00:00,284.0
0_10,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-24 00:00:00+00:00,280.0
0_10,"exit-High-(A_Concept,A_Accepted)",segment,2016-10-24 00:00:00+00:00,101.0
0_10,"exit-High-(W_Validate application,A_Validating)",segment,2016-10-24 00:00:00+00:00,135.0
0_10,"exit-High-(W_Call after offers,A_Complete)",segment,2016-10-24 00:00:00+00:00,196.0
0_10,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,537.0
0_10,"exit-High-(O_Created,O_Sent (mail and online))",segment,2016-10-24 00:00:00+00:00,213.0
0_10,"exit-High-(O_Sent (mail and online),W_Complete application)",segment,2016-10-24 00:00:00+00:00,195.0
0_10,"exit-High-(W_Complete application,A_Concept)",segment,2016-10-24 00:00:00+00:00,113.0
0_10,"exit-High-(A_Accepted,O_Create Offer)",segment,2016-10-24 00:00:00+00:00,185.0
0_10,"exit-High-(W_Complete application,A_Accepted)",segment,2016-10-24 00:00:00+00:00,93.0
0_10,"exit-High-(A_Complete,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,187.0
0_10,"exit-High-(O_Create Offer,O_Created)",segment,2016-10-24 00:00:00+00:00,256.0
0_10,"exit-High-(W_Handle leads,W_Handle leads)",segment,2016-10-24 00:00:00+00:00,96.0
0_10,"exit-High-(W_Complete application,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,196.0
0_10,"cross-High-(W_Complete application,W_Complete application)",segment,2016-10-24 00:00:00+00:00,262.0
0_10,"cross-High-(A_Concept,W_Complete application)",segment,2016-10-24 00:00:00+00:00,148.0
0_10,"cross-High-(W_Validate application,W_Validate application)",segment,2016-10-24 00:00:00+00:00,351.0
0_10,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-10-24 00:00:00+00:00,418.0
0_10,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-24 00:00:00+00:00,357.0
0_10,"cross-High-(A_Concept,A_Accepted)",segment,2016-10-24 00:00:00+00:00,115.0
0_10,"cross-High-(W_Validate application,A_Validating)",segment,2016-10-24 00:00:00+00:00,135.0
0_10,"cross-High-(W_Call after offers,A_Complete)",segment,2016-10-24 00:00:00+00:00,196.0
0_10,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,1253.0
0_10,"cross-High-(O_Created,O_Sent (mail and online))",segment,2016-10-24 00:00:00+00:00,214.0
0_10,"cross-High-(O_Sent (mail and online),W_Complete application)",segment,2016-10-24 00:00:00+00:00,195.0
0_10,"cross-High-(W_Complete application,A_Concept)",segment,2016-10-24 00:00:00+00:00,113.0
0_10,"cross-High-(A_Accepted,O_Create Offer)",segment,2016-10-24 00:00:00+00:00,188.0
0_10,"cross-High-(W_Complete application,A_Accepted)",segment,2016-10-24 00:00:00+00:00,117.0
0_10,"cross-High-(A_Complete,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,187.0
0_10,"cross-High-(O_Create Offer,O_Created)",segment,2016-10-24 00:00:00+00:00,256.0
0_10,"cross-High-(W_Complete application,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,196.0
0_10,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-10-24 00:00:00+00:00,626269.1331889954
0_10,"wt-High-(W_Complete application,A_Cancelled)",segment,2016-10-24 00:00:00+00:00,634265.0290000439
0_10,"wt-High-(W_Call after offers,O_Cancelled)",segment,2016-10-24 00:00:00+00:00,746186.5399999619
0_10,"handover-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-24 00:00:00+00:00,2.4
0_10,"handover-High-(W_Call after offers,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,2.2
0_10,"handover-High-(A_Complete,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,5.0
0_10,"workload-High-(O_Returned,W_Validate application)",segment,2016-10-24 00:00:00+00:00,12.166666666666666
0_10,"workload-High-(W_Validate application,W_Validate application)",segment,2016-10-24 00:00:00+00:00,16.615384615384617
0_10,"workload-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-10-24 00:00:00+00:00,10.0625
0_10,"workload-High-(W_Validate application,A_Validating)",segment,2016-10-24 00:00:00+00:00,15.0
0_10,"workload-High-(A_Create Application,A_Submitted)",segment,2016-10-24 00:00:00+00:00,83.0
0_10,"workload-High-(W_Call after offers,W_Call after offers)",segment,2016-10-24 00:00:00+00:00,12.285714285714286
0_10,"workload-High-(W_Call after offers,W_Validate application)",segment,2016-10-24 00:00:00+00:00,15.6
0_10,"workload-High-(A_Validating,O_Returned)",segment,2016-10-24 00:00:00+00:00,14.4
0_10,"workload-High-(W_Handle leads,W_Complete application)",segment,2016-10-24 00:00:00+00:00,12.0
0_10,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-10-24 00:00:00+00:00,83.0
0_10,"workload-High-(O_Create Offer,O_Created)",segment,2016-10-24 00:00:00+00:00,9.481481481481481
0_10,"workload-High-(W_Handle leads,W_Handle leads)",segment,2016-10-24 00:00:00+00:00,16.2
0_10,exec-High-W_Call incomplete files,activity,2016-10-25 00:00:00+00:00,378.0
0_10,exec-High-W_Call after offers,activity,2016-10-25 00:00:00+00:00,692.0
0_10,exec-High-W_Complete application,activity,2016-10-25 00:00:00+00:00,560.0
0_10,exec-High-O_Create Offer,activity,2016-10-25 00:00:00+00:00,174.0
0_10,exec-High-O_Created,activity,2016-10-25 00:00:00+00:00,174.0
0_10,exec-High-W_Validate application,activity,2016-10-25 00:00:00+00:00,697.0
0_10,to-exec-High-A_Complete,activity,2016-10-25 00:00:00+00:00,138.0
0_10,to-exec-High-O_Sent (mail and online),activity,2016-10-25 00:00:00+00:00,165.0
0_10,to-exec-High-A_Cancelled,activity,2016-10-25 00:00:00+00:00,442.0
0_10,to-exec-High-O_Returned,activity,2016-10-25 00:00:00+00:00,156.0
0_10,to-exec-High-W_Handle leads,activity,2016-10-25 00:00:00+00:00,166.0
0_10,to-exec-High-W_Call incomplete files,activity,2016-10-25 00:00:00+00:00,497.0
0_10,to-exec-High-W_Call after offers,activity,2016-10-25 00:00:00+00:00,1432.0
0_10,to-exec-High-A_Validating,activity,2016-10-25 00:00:00+00:00,153.0
0_10,to-exec-High-W_Complete application,activity,2016-10-25 00:00:00+00:00,663.0
0_10,to-exec-High-O_Create Offer,activity,2016-10-25 00:00:00+00:00,238.0
0_10,to-exec-High-O_Created,activity,2016-10-25 00:00:00+00:00,175.0
0_10,to-exec-High-W_Validate application,activity,2016-10-25 00:00:00+00:00,776.0
0_10,to-exec-High-A_Accepted,activity,2016-10-25 00:00:00+00:00,164.0
0_10,do-High-User_1,resource,2016-10-25 00:00:00+00:00,421.0
0_10,do-High-User_131,resource,2016-10-25 00:00:00+00:00,207.0
0_10,do-High-User_80,resource,2016-10-25 00:00:00+00:00,137.0
0_10,do-High-User_3,resource,2016-10-25 00:00:00+00:00,192.0
0_10,do-High-User_5,resource,2016-10-25 00:00:00+00:00,162.0
0_10,do-High-User_26,resource,2016-10-25 00:00:00+00:00,208.0
0_10,do-High-User_123,resource,2016-10-25 00:00:00+00:00,182.0
0_10,do-High-User_71,resource,2016-10-25 00:00:00+00:00,132.0
0_10,do-High-User_27,resource,2016-10-25 00:00:00+00:00,210.0
0_10,do-High-User_113,resource,2016-10-25 00:00:00+00:00,170.0
0_10,do-High-User_65,resource,2016-10-25 00:00:00+00:00,177.0
0_10,do-High-User_41,resource,2016-10-25 00:00:00+00:00,231.0
0_10,todo-High-User_118,resource,2016-10-25 00:00:00+00:00,44.0
0_10,todo-High-User_1,resource,2016-10-25 00:00:00+00:00,421.0
0_10,todo-High-User_63,resource,2016-10-25 00:00:00+00:00,70.0
0_10,todo-High-User_2,resource,2016-10-25 00:00:00+00:00,31.0
0_10,todo-High-User_121,resource,2016-10-25 00:00:00+00:00,29.0
0_10,todo-High-User_131,resource,2016-10-25 00:00:00+00:00,61.0
0_10,todo-High-User_3,resource,2016-10-25 00:00:00+00:00,91.0
0_10,todo-High-User_46,resource,2016-10-25 00:00:00+00:00,31.0
0_10,todo-High-User_123,resource,2016-10-25 00:00:00+00:00,58.0
0_10,todo-High-User_40,resource,2016-10-25 00:00:00+00:00,31.0
0_10,todo-High-User_27,resource,2016-10-25 00:00:00+00:00,45.0
0_10,todo-High-User_96,resource,2016-10-25 00:00:00+00:00,34.0
0_10,todo-High-User_35,resource,2016-10-25 00:00:00+00:00,135.0
